project,model,sample,orientation,housing,dimming,rack,branch,socket,manufacturer,productName,lampShapeSize,lastHours,Format Version,V2.0
ledLifeTesting,3,9,u,0,0,8,6,4,TCP,LED9E26P2027KNFL,PAR20,3000,dt,8.000000E-6
,,,,,,,,,,,,,date and time,1/23/20153:59 PM
,,,,,,,,,,,,,notes,
-0.002636
-0.001979
-0.000992
-0.002308
-0.002965
-0.002308
-0.002308
-0.000335
-0.002965
-0.001321
-0.002636
-0.001650
0.000323
-0.000335
-0.000335
-0.001650
-0.000663
-0.003294
-0.000663
-0.001650
-0.001321
-0.003294
-0.002636
-0.002965
-0.001650
0.000652
-0.000335
-0.002308
-0.000992
-0.002965
-0.001321
-0.001979
-0.000992
-0.000992
-0.001979
-0.000006
-0.001650
-0.001650
-0.000992
-0.000992
-0.003294
-0.005924
-0.000006
-0.000992
-0.002965
-0.000335
-0.002308
-0.002308
-0.001979
-0.001321
-0.002308
-0.000992
-0.002636
-0.002308
-0.000006
-0.002636
-0.000992
-0.003952
-0.000006
-0.003294
-0.002965
-0.001650
-0.001650
-0.001650
-0.002308
-0.001321
-0.000992
-0.003294
-0.001321
-0.000335
-0.002308
-0.001650
-0.002965
-0.003294
-0.002308
-0.001979
-0.001321
-0.001650
-0.001321
-0.001650
-0.002308
-0.000006
-0.001979
-0.001650
-0.002308
-0.002965
-0.001650
-0.000335
-0.000663
-0.000992
-0.001650
0.000652
-0.000663
-0.001650
-0.001321
-0.002308
-0.001321
0.000652
-0.004280
-0.000006
-0.000992
0.000323
-0.001321
-0.001979
-0.001650
-0.000992
-0.001650
-0.002965
-0.001650
-0.002636
-0.001321
-0.001650
-0.000006
-0.002965
-0.000335
-0.003294
-0.000006
-0.000006
-0.001321
-0.002308
-0.001979
-0.001650
-0.000663
-0.000992
-0.001979
-0.001321
-0.002636
-0.002636
-0.000006
-0.002636
-0.002636
0.000323
-0.002308
-0.000992
-0.001321
0.000323
-0.002308
-0.001979
-0.001979
-0.003952
-0.001979
-0.001979
-0.000663
-0.002965
-0.001650
-0.001650
-0.002308
-0.000335
-0.002965
-0.001650
-0.001321
-0.001979
-0.000006
-0.000335
-0.000992
-0.003294
-0.000663
-0.000992
-0.001979
-0.002308
0.000323
-0.000335
-0.001650
-0.001321
-0.000992
-0.002308
-0.001650
-0.000335
-0.002308
-0.002965
-0.003952
-0.001650
-0.000992
-0.001650
-0.000663
-0.001650
-0.000992
-0.001650
-0.000335
-0.001321
-0.003294
-0.001321
-0.003623
-0.002308
-0.000992
-0.001321
-0.001979
-0.002636
-0.001979
-0.001979
-0.002636
0.000323
-0.001650
-0.003623
-0.001321
-0.004280
-0.000663
-0.001321
-0.001650
-0.001650
-0.000006
0.000652
-0.000663
-0.000663
0.000323
-0.002636
-0.001650
-0.001979
-0.003623
-0.000006
-0.001650
-0.000663
-0.001650
-0.001321
-0.000992
-0.001979
0.000323
-0.002308
-0.002308
-0.001979
-0.002636
-0.000006
-0.001979
-0.001321
-0.002308
-0.002965
-0.000006
-0.000663
-0.002965
-0.000335
-0.001979
-0.003623
-0.001650
-0.001321
-0.002636
-0.001979
-0.000992
-0.001650
-0.003623
-0.001650
-0.000335
-0.002308
-0.000006
-0.000335
-0.002636
-0.001321
0.000652
-0.000663
-0.001979
-0.000663
-0.000663
-0.000992
-0.001650
-0.002308
-0.000335
-0.000335
-0.000992
-0.001979
-0.001979
-0.001979
-0.000663
-0.001650
-0.000992
0.000652
-0.000335
-0.003294
-0.001650
-0.000663
-0.001650
0.000981
-0.002965
-0.001979
-0.001650
-0.000335
-0.000335
-0.001979
-0.000006
-0.000006
-0.001650
-0.000992
-0.000992
-0.001321
-0.001979
-0.000006
-0.000335
-0.002308
-0.001650
-0.001979
-0.001650
-0.002636
-0.001979
-0.002308
-0.000663
-0.000006
-0.002636
0.000652
-0.002965
-0.000335
-0.001650
-0.001979
-0.001650
-0.000992
-0.001979
-0.001979
-0.000335
-0.002636
-0.001321
-0.002965
0.000323
-0.003294
-0.002308
-0.000006
-0.002308
-0.001650
-0.001321
-0.001650
-0.002636
-0.001321
-0.001979
-0.002308
0.000652
-0.000335
-0.001650
-0.000006
-0.001979
-0.000006
-0.004280
-0.002308
-0.001979
-0.001650
-0.002965
0.000323
-0.000663
-0.001650
-0.000992
-0.002308
-0.001979
-0.000663
-0.001650
-0.001979
-0.000335
-0.001650
-0.001650
-0.000335
-0.000335
-0.001979
-0.001321
0.001309
-0.003294
-0.000663
-0.001650
-0.002308
-0.000992
0.000981
-0.002308
-0.000663
-0.000992
-0.002308
-0.001650
-0.001650
-0.001650
-0.000006
-0.003952
-0.000335
-0.002636
-0.003294
-0.000663
-0.003294
-0.000663
-0.001650
-0.003294
-0.001650
-0.001321
-0.001650
-0.001979
-0.000992
-0.001979
-0.001650
-0.002308
-0.003623
-0.002308
-0.000663
-0.000992
0.000652
-0.002636
0.000323
-0.001650
-0.000335
-0.001650
-0.001650
-0.002636
-0.000992
-0.001321
-0.000992
-0.001321
-0.002308
-0.001650
-0.001979
-0.001321
-0.001650
-0.000992
-0.001321
-0.003623
0.000652
-0.001650
-0.003294
0.000652
-0.001321
-0.002308
0.000652
-0.002636
-0.001650
-0.001321
-0.000992
-0.002965
-0.001650
-0.001979
-0.002636
-0.001979
-0.001650
-0.001650
-0.002308
0.000323
-0.002965
-0.000992
-0.001979
-0.002308
-0.002308
-0.001979
-0.000992
-0.000663
-0.002308
-0.000006
-0.002636
-0.003623
-0.000335
-0.003294
-0.000992
-0.000663
-0.000006
-0.001979
-0.000663
-0.002965
0.000323
-0.001979
-0.001321
-0.000992
-0.000006
-0.001321
-0.001979
-0.001650
-0.002308
-0.001321
-0.002308
-0.001321
-0.000992
-0.001979
-0.002636
-0.001321
-0.001650
-0.000006
-0.002965
-0.001650
-0.002308
-0.000335
-0.001979
-0.001650
-0.000992
-0.004609
-0.001321
-0.002636
-0.000992
-0.001650
-0.002308
-0.001979
-0.000992
-0.001321
-0.002308
-0.001650
-0.000992
-0.001650
-0.002965
0.000323
-0.001321
-0.000663
-0.002636
-0.001650
-0.002308
-0.001979
-0.000663
-0.002308
-0.000663
-0.001650
-0.002308
-0.002965
-0.001650
-0.000992
-0.000992
-0.000992
-0.001979
-0.002965
-0.000663
-0.002965
-0.001321
-0.001321
-0.000663
-0.001979
-0.001321
-0.002308
-0.001650
-0.000335
-0.002636
-0.002308
-0.002308
-0.003294
-0.000006
-0.002636
-0.000663
-0.002636
-0.003623
-0.000663
-0.000663
-0.002308
-0.001321
-0.000663
-0.003952
-0.001650
-0.001979
-0.000006
-0.000335
-0.000335
-0.004280
-0.000663
-0.001979
-0.001650
-0.001650
-0.000663
0.000323
-0.001650
0.000652
-0.001650
-0.000335
-0.001650
-0.003952
-0.001321
-0.001650
-0.001650
-0.002308
-0.002308
-0.000006
-0.003294
-0.000663
-0.001321
-0.002308
-0.002308
0.000652
-0.001321
-0.000006
-0.004609
-0.000992
-0.000663
-0.001650
-0.001650
-0.000335
-0.000335
-0.000335
-0.002965
-0.001979
-0.001321
-0.000663
-0.001321
-0.001979
-0.001979
-0.000663
-0.003294
-0.001979
-0.002308
0.001309
-0.002308
-0.002965
-0.002636
-0.001650
-0.001979
-0.002636
-0.002308
-0.001650
-0.001321
-0.000335
-0.000992
-0.001979
-0.003952
-0.002308
0.000652
-0.003294
-0.003294
-0.000335
-0.001979
-0.002308
-0.000335
-0.001979
-0.000006
-0.002965
-0.001979
-0.001979
-0.002965
-0.002308
-0.001650
0.001309
-0.001650
-0.001321
-0.001321
-0.002636
-0.000006
-0.000335
-0.000663
-0.002308
-0.001650
-0.001650
-0.001650
-0.001650
-0.001650
-0.001650
-0.002308
-0.000992
-0.000663
-0.000663
-0.002965
-0.001321
-0.002965
-0.001979
-0.001321
-0.000006
-0.001979
-0.001650
-0.000663
-0.002308
-0.000992
0.001309
-0.001979
-0.000992
-0.001650
-0.000992
-0.000006
-0.000006
-0.000992
-0.002636
-0.000006
-0.001650
-0.002965
-0.004280
-0.002636
-0.000006
-0.000663
-0.002965
-0.001321
-0.000992
-0.001321
-0.000992
-0.002308
-0.000335
-0.000992
-0.002636
-0.001650
-0.000992
-0.002636
-0.002965
-0.000006
-0.003623
-0.000663
-0.000006
-0.000663
-0.003623
0.000323
-0.001650
-0.003294
-0.001650
-0.000663
-0.003294
-0.001650
-0.001321
-0.002965
-0.002636
-0.000335
-0.002965
-0.002308
-0.000663
-0.002308
-0.001321
-0.001321
-0.000992
-0.002965
-0.001979
-0.001321
-0.001321
-0.002965
-0.001979
-0.001979
-0.002636
-0.001650
-0.000335
-0.003952
-0.000663
-0.001650
-0.002308
-0.002308
-0.001650
-0.001650
-0.003294
-0.000006
0.000652
-0.002636
0.000981
-0.002965
-0.000992
-0.003294
-0.000335
-0.001650
-0.001979
-0.001321
-0.002965
-0.002636
-0.001650
-0.000992
-0.001979
0.000323
-0.002308
-0.000663
-0.000992
-0.002308
0.000323
-0.001650
-0.001979
-0.000992
-0.002965
-0.002636
0.000323
-0.000992
-0.003952
-0.000992
-0.000335
-0.000663
-0.000663
-0.002965
-0.001321
-0.002636
-0.002308
-0.000006
-0.000335
-0.002965
-0.000663
-0.001650
-0.001321
-0.001650
-0.001321
0.000981
-0.000992
-0.002965
-0.000006
-0.000992
-0.001979
-0.000006
-0.002308
-0.002636
-0.002965
-0.000006
-0.000992
-0.001650
-0.000335
-0.001979
-0.001979
-0.001979
-0.001321
-0.000335
-0.001979
-0.003623
-0.000992
-0.002308
-0.002965
-0.000663
-0.001650
-0.001650
-0.000992
-0.002308
-0.002636
-0.003623
0.000323
-0.001650
-0.001979
0.001967
-0.000663
-0.001979
-0.002636
-0.000663
0.000323
-0.002308
-0.000992
-0.002636
-0.000992
-0.002308
-0.000335
-0.002965
-0.000335
-0.001321
-0.002965
-0.002636
-0.001979
-0.002308
-0.000663
-0.002308
-0.000663
-0.002636
-0.001650
-0.002965
-0.000992
-0.000992
-0.000663
-0.000335
-0.004280
-0.001979
-0.000335
-0.001650
-0.000006
0.000323
-0.003294
-0.000335
0.000652
-0.001650
-0.001321
-0.001650
-0.001650
-0.001650
-0.000335
-0.001979
0.000323
-0.001650
-0.002965
-0.002965
-0.001979
-0.000663
-0.001321
-0.003623
-0.000992
-0.001650
-0.001979
-0.002308
-0.002636
0.000652
-0.003294
-0.003623
0.001309
-0.000006
-0.002965
-0.001650
-0.002308
-0.003952
-0.001321
-0.000992
-0.000006
-0.001650
-0.001979
-0.002965
-0.000335
-0.004280
-0.002308
-0.000006
-0.002308
-0.001650
-0.000335
-0.001321
-0.000006
0.000323
-0.002308
-0.002308
-0.000992
-0.000992
-0.002636
-0.001321
-0.000992
-0.001979
-0.000335
-0.002636
-0.002965
-0.002308
-0.003623
-0.000006
-0.003294
-0.002636
-0.001979
-0.000335
-0.000663
-0.000335
-0.001979
-0.002965
0.001309
-0.000006
-0.001979
-0.000663
-0.001321
-0.002308
-0.001650
-0.001979
-0.000335
-0.003294
-0.001650
-0.001979
-0.001650
-0.002636
-0.001650
-0.001321
-0.000335
-0.003952
-0.000663
-0.001979
-0.001321
-0.001650
-0.000992
-0.001979
-0.001321
-0.001979
-0.000663
-0.002965
-0.001979
-0.000663
-0.001321
-0.002636
-0.001979
-0.000992
-0.003623
-0.000992
-0.002308
-0.000006
-0.001979
-0.000335
-0.001979
-0.003294
-0.000663
-0.001979
-0.001979
-0.001650
-0.003294
-0.000992
-0.001321
-0.000663
0.001967
-0.001979
-0.003623
-0.000992
-0.000663
-0.000335
-0.001979
-0.000663
-0.002308
-0.001979
-0.001650
-0.001979
-0.002308
0.000323
-0.002308
-0.003294
0.000652
-0.002636
-0.000663
-0.000006
-0.002965
-0.001321
-0.001979
-0.000335
-0.003623
-0.001650
-0.002308
-0.002636
-0.000992
-0.001979
-0.000663
-0.001979
-0.001321
-0.002636
0.000652
-0.000992
-0.001979
-0.002636
-0.001979
-0.002965
-0.000992
-0.002308
-0.001979
-0.002965
-0.000006
-0.000992
-0.002965
-0.001650
-0.001979
-0.003623
-0.000006
-0.001321
-0.003952
-0.000663
-0.002965
-0.001979
0.000323
-0.001979
-0.001650
-0.000335
-0.000335
-0.001979
-0.001650
0.000652
-0.004280
-0.001979
-0.001321
-0.000006
-0.003952
-0.002308
-0.003623
-0.000335
-0.001650
-0.001321
-0.002308
-0.001979
-0.003623
-0.000992
-0.003294
-0.000663
-0.001979
-0.001650
-0.002636
-0.001979
-0.002308
-0.001650
-0.004280
-0.000335
-0.000663
-0.001321
-0.000663
-0.000663
-0.001979
-0.001979
-0.000006
-0.000335
-0.001979
-0.001650
-0.001650
-0.002308
-0.000992
-0.002965
-0.000663
-0.000992
-0.002965
-0.001321
-0.000992
0.001638
-0.002308
-0.000335
-0.003294
-0.000992
-0.003294
0.000981
-0.004280
-0.000335
-0.000335
-0.000992
-0.000992
-0.000663
-0.000992
-0.001979
0.000652
-0.000006
-0.000992
-0.002965
-0.001321
-0.000663
-0.001650
-0.001650
-0.001650
-0.001979
-0.002965
0.000652
-0.003294
-0.000663
-0.001979
-0.003952
-0.000663
-0.000006
-0.001321
-0.002636
-0.001321
-0.003623
-0.003623
-0.002308
-0.002965
-0.000335
-0.000006
-0.002308
-0.001650
-0.001979
-0.000335
-0.003294
-0.001979
-0.000992
-0.001979
-0.002636
-0.000335
-0.002308
-0.002308
-0.001979
-0.000663
-0.000992
-0.003294
-0.001650
-0.001321
-0.003294
0.001309
-0.001650
-0.002965
-0.001321
0.000652
-0.002636
-0.001979
-0.001321
-0.002308
-0.000663
-0.001321
-0.002965
0.000323
-0.003294
-0.001979
-0.000663
-0.000335
-0.000992
-0.000992
-0.001650
-0.000663
-0.003294
-0.000663
-0.001321
-0.000663
-0.000663
-0.002636
-0.000992
-0.001650
-0.001321
-0.001979
-0.000992
-0.002965
-0.000992
-0.002636
-0.003294
-0.000663
-0.002636
-0.001979
-0.000006
-0.000335
-0.000335
-0.001650
-0.002308
-0.002308
-0.001321
-0.002308
-0.000992
-0.001979
-0.001979
-0.003294
-0.003623
-0.001321
-0.000663
-0.002636
-0.001650
-0.002308
-0.001979
-0.001979
-0.002308
-0.001979
-0.000992
-0.001979
-0.002965
-0.001650
0.000323
-0.001650
-0.000992
-0.001650
-0.000663
-0.001650
-0.000663
-0.001650
-0.002965
-0.001650
-0.001650
-0.001650
-0.002308
-0.003952
0.000981
-0.001979
-0.003294
-0.000006
-0.002965
-0.003294
-0.000663
-0.001979
-0.001650
-0.001650
-0.002965
-0.000992
-0.002308
-0.000992
-0.001321
-0.000992
-0.003952
-0.001650
-0.000335
-0.001650
-0.000335
-0.001650
-0.001979
-0.001321
-0.000992
-0.002308
-0.000992
-0.001979
-0.002965
-0.003623
0.000981
-0.001321
-0.002965
-0.001650
-0.002308
-0.001979
-0.000992
-0.001321
-0.001321
-0.002308
-0.002308
-0.000663
-0.002636
-0.001650
-0.001321
-0.000992
-0.002308
-0.000006
-0.000335
-0.000992
-0.000992
-0.001650
-0.001979
-0.002636
-0.000335
-0.002636
-0.000335
-0.002636
-0.002965
-0.000006
-0.002308
-0.001650
0.000652
-0.001650
-0.002965
0.000981
-0.002636
-0.001650
-0.003294
-0.001650
-0.000006
-0.000335
-0.002636
-0.001321
-0.000992
-0.003623
0.000323
-0.001979
-0.001321
-0.001650
-0.000663
-0.001979
-0.001650
-0.000663
-0.002636
-0.001650
-0.000006
-0.003294
-0.000335
-0.002965
-0.001650
-0.000663
-0.002636
-0.000663
-0.001650
-0.000992
-0.002308
-0.000663
-0.002636
-0.000335
-0.000663
-0.001979
-0.002308
-0.001650
-0.003294
-0.002308
-0.001979
-0.001321
-0.001979
-0.002636
-0.001321
-0.000992
-0.002965
-0.001650
-0.001979
-0.003294
-0.003294
-0.002965
-0.000335
-0.002965
-0.003952
0.000652
-0.002965
-0.002636
-0.001979
-0.000663
-0.000335
-0.001979
-0.000992
-0.002965
-0.001979
-0.000992
-0.001650
-0.002308
-0.001321
-0.000663
-0.001979
-0.001979
-0.000992
-0.003623
-0.000335
-0.002308
-0.001650
0.000323
-0.002636
-0.001979
-0.002308
-0.002965
-0.003294
-0.000335
-0.000992
-0.000992
-0.001321
-0.001650
-0.001979
-0.000992
-0.003294
-0.002965
-0.001321
-0.003623
-0.001979
-0.001979
-0.001321
0.000652
-0.002965
-0.001321
0.000323
-0.001979
-0.001650
-0.000663
-0.002308
-0.001650
-0.002636
-0.001650
-0.000006
-0.002308
-0.001321
-0.001979
-0.002308
-0.001979
-0.002965
-0.000663
-0.000992
-0.002308
-0.001979
-0.000992
-0.000335
-0.001321
-0.000992
-0.002308
-0.002636
-0.001321
-0.000992
-0.001979
-0.002965
0.000323
-0.000992
-0.000335
-0.002308
-0.001650
-0.004280
-0.002965
-0.000992
-0.000006
-0.002308
-0.000992
-0.001321
-0.000663
-0.000663
-0.000663
-0.002308
-0.002308
-0.001979
-0.002636
0.000323
-0.002308
-0.000992
-0.000335
-0.004280
-0.001321
0.000652
-0.003623
-0.002965
-0.000663
-0.001650
-0.001979
-0.001979
-0.002308
-0.001650
-0.001321
-0.001321
-0.001321
-0.003952
-0.000992
-0.000006
-0.002636
-0.002965
-0.001650
-0.000006
-0.000992
-0.002308
-0.000992
-0.002308
-0.001321
-0.000663
-0.000992
-0.004280
-0.000663
0.000323
-0.001321
-0.000992
-0.000335
-0.001650
-0.001321
-0.003952
-0.000663
-0.001650
-0.000335
-0.000992
-0.002308
-0.000006
-0.001650
-0.002308
-0.000663
-0.000663
-0.000992
-0.000992
-0.001650
-0.002636
-0.000335
-0.000663
-0.001321
-0.002965
-0.002308
0.000981
-0.002965
-0.000335
-0.001979
-0.002636
-0.002636
-0.001321
-0.002308
-0.001650
-0.000992
-0.002308
-0.000992
-0.001979
-0.000006
-0.002636
-0.002636
0.000323
-0.002308
-0.003623
-0.001650
-0.001979
-0.000663
-0.001979
-0.000663
-0.001650
-0.001650
-0.001650
0.000652
-0.000992
-0.002636
-0.000335
-0.000992
-0.002636
-0.000663
-0.001979
-0.000992
-0.000992
-0.001979
-0.004938
-0.000663
-0.000992
-0.003623
-0.000335
-0.001321
-0.002308
-0.000663
-0.002308
-0.001650
-0.000992
-0.001321
-0.002636
0.000981
-0.000663
-0.002636
-0.000663
-0.002308
-0.001321
-0.001650
-0.001650
-0.002308
-0.003294
-0.000992
-0.001321
-0.000992
0.000323
0.000323
-0.002308
-0.001650
-0.000663
-0.000992
-0.000992
-0.000335
-0.003623
-0.001979
-0.003294
-0.002308
-0.001321
-0.001650
-0.001979
-0.000992
-0.001979
-0.002636
-0.000335
-0.000663
-0.002636
-0.001979
-0.002636
-0.000663
-0.002636
-0.001650
-0.000335
-0.003623
-0.002308
-0.001650
-0.000006
-0.003294
-0.001979
-0.001979
-0.000335
-0.000992
-0.001321
-0.001650
-0.003623
-0.000992
-0.000663
-0.003294
-0.001321
-0.002965
-0.000006
-0.000663
-0.002308
-0.000663
-0.001979
-0.000992
-0.001979
-0.001650
-0.002636
-0.000335
-0.001650
-0.000992
-0.002308
-0.000663
-0.000335
-0.000992
0.000652
-0.001321
-0.001650
-0.000335
-0.002636
-0.001979
-0.001979
-0.002308
-0.001650
-0.003294
0.000652
-0.000992
-0.000992
-0.001979
-0.000335
-0.001321
-0.001650
-0.002308
-0.002636
-0.001650
0.000652
-0.001650
-0.003294
-0.001321
-0.002965
-0.001650
-0.001650
-0.000663
-0.003623
-0.003294
-0.002308
-0.002965
-0.002308
0.000323
-0.001650
-0.002636
-0.001650
-0.000663
0.000323
-0.001979
-0.002636
-0.001650
-0.000992
-0.003623
-0.000006
-0.002308
-0.001321
-0.002965
-0.002308
-0.002636
-0.000663
-0.000006
-0.001321
-0.001650
-0.004609
0.000652
-0.002965
-0.002636
-0.000663
-0.002965
-0.002308
-0.000992
-0.000992
-0.002636
-0.001650
-0.001979
-0.002308
-0.000335
-0.001321
-0.000992
-0.001650
-0.000992
-0.002308
-0.002308
-0.000663
-0.000006
-0.000992
-0.000992
-0.002636
-0.001650
0.000323
-0.001979
-0.000992
-0.001650
-0.002965
-0.001321
-0.000006
-0.000663
-0.000335
-0.003294
-0.000992
-0.001321
-0.002308
-0.000006
-0.000663
-0.001321
-0.002308
-0.002308
-0.002308
-0.000006
-0.000663
-0.003623
-0.001321
-0.000992
-0.003294
-0.001650
-0.000663
-0.001321
-0.001650
-0.001979
-0.003294
-0.000335
-0.000992
-0.002308
-0.000006
-0.000992
-0.004280
-0.001979
-0.001979
-0.000992
-0.000992
-0.001650
-0.002308
-0.002308
-0.000663
-0.000992
0.000323
-0.003294
-0.001321
-0.001979
-0.001321
-0.001979
-0.001650
-0.001321
-0.002308
-0.002636
-0.001650
-0.001650
0.000652
-0.001650
-0.004609
-0.001979
-0.002965
-0.001979
-0.002636
-0.001979
-0.003623
-0.000663
-0.000335
-0.002308
-0.001979
-0.001650
-0.000006
-0.001650
-0.001979
-0.000992
-0.001979
-0.001321
-0.001979
-0.000992
-0.000663
-0.000663
-0.000006
-0.001650
-0.001979
-0.003952
0.000323
-0.001979
-0.000335
-0.000992
-0.001979
-0.001650
-0.001321
-0.001650
-0.001979
-0.001321
-0.002308
-0.001650
-0.001650
-0.001650
-0.002965
-0.000992
-0.000335
-0.000335
-0.003294
0.000323
-0.000663
-0.001650
-0.001979
0.000652
0.000323
-0.000663
-0.002965
-0.000663
-0.001650
-0.001650
-0.002965
-0.001979
-0.000006
-0.000663
-0.003623
-0.000663
-0.000992
-0.002308
-0.000663
-0.000663
-0.002308
-0.000663
0.000323
-0.001979
0.001638
-0.001321
-0.003952
-0.000992
-0.001650
-0.000335
-0.001650
-0.002308
-0.000992
-0.003294
-0.000992
-0.000992
-0.001650
-0.001979
-0.003623
-0.003294
0.000652
-0.002965
-0.000006
-0.001650
-0.001650
-0.001979
-0.000006
-0.001650
-0.001979
-0.001650
-0.000335
-0.003294
-0.001979
-0.001321
-0.002308
-0.001650
-0.001650
-0.001321
-0.000335
-0.000992
-0.000335
-0.000006
-0.002308
-0.000335
-0.001650
-0.002636
0.000981
-0.002308
-0.003294
-0.001979
-0.000335
-0.002965
-0.001650
-0.001979
-0.000992
-0.000663
-0.002965
-0.000663
-0.001979
-0.000992
-0.000992
-0.001321
-0.000006
-0.002308
-0.002308
-0.001979
-0.001321
-0.001979
-0.000006
-0.002308
-0.000335
-0.001979
-0.000992
0.001638
-0.002308
-0.002308
-0.000992
-0.001650
-0.002308
-0.000663
-0.000006
-0.003952
-0.000663
-0.001321
-0.002308
-0.001321
-0.000663
-0.001650
-0.000663
-0.000992
-0.000006
-0.001321
-0.001650
-0.000992
-0.001650
-0.001979
-0.001650
-0.000663
0.000652
-0.000335
-0.002965
-0.001979
-0.000663
